date,time,location,download,upload
2018-02-11,06:25,Fanø,1046.12,82.5
2018-10-09,23:43,Glostrup,926.17,689.87
2018-08-29,20:44,Nyborg,1126.25,1103.73
2018-12-06,22:38,Lejre,41.94,1057.88
2018-01-18,23:37,Ikast-Brande,11.56,193.12
2018-04-03,10:55,Vejen,2108.71,26.07
2018-07-25,17:26,Rødovre,843.32,337.09
2018-06-26,12:29,Viborg,844.82,234.77
2018-10-20,16:41,Hedensted,1903.11,408.79
2018-08-23,10:03,Aabenraa,2384.11,10.34
2018-04-07,15:20,Gentofte,1968.5,868.64
2018-08-05,19:07,Svendborg,221.88,984.88
2018-12-08,17:52,Ærø,1241.14,77.9
2018-12-13,07:43,Silkeborg,2342.45,54.59
2018-07-06,15:15,Samsø,1019.35,723.97
2018-11-07,10:52,Gentofte,925.17,238.89
2018-11-23,07:44,Billund,223.24,401.96
2018-12-04,01:13,Vejen,1429.71,623.27
2018-03-15,22:07,Lemvig,2346.95,380.14
2018-02-28,02:01,Samsø,1450.48,1033.23
2018-09-26,16:10,Faaborg-Midtfyn,2168.91,600.34
2018-05-18,15:22,Vallensbæk,1952.21,322.08
2018-10-24,14:14,Ærø,970.11,614.67
2018-02-01,09:32,Hørsholm,1199.27,149.4
2018-08-02,01:54,Frederikshavn,1994.14,35.06
2018-10-25,15:09,Høje-Taastrup,619.55,605.93
2018-09-29,20:16,Struer,1948.7,605.07
2018-10-31,12:10,Ikast-Brande,1942.08,1187.78
2018-05-07,07:26,Odder,1064.19,1197.91
2018-09-20,11:45,Slagelse,1960.41,936.11
2018-09-12,02:53,Haderslev,466.6,964.25
2018-04-05,06:48,Gentofte,209.75,561.14
2018-12-20,11:32,Aarhus,494.01,252.49
2018-11-12,14:47,Vordingborg,1428.0,922.55
2018-05-25,10:24,Langeland,850.39,760.53
2018-02-07,00:07,Svendborg,2000.35,1008.01
2018-12-29,19:20,Faxe,2047.8,245.07
2018-05-22,04:14,Odense,2153.75,259.85
2018-12-22,08:29,Solrød,1573.21,434.71
2018-12-17,10:37,Faxe,2037.67,98.35
2018-12-16,18:57,Randers,1006.87,579.37
2018-07-21,20:12,Lemvig,924.95,998.01
2018-03-12,17:12,Odsherred,1443.18,648.97
2018-03-31,14:32,Mariagerfjord,2465.84,693.98
2018-03-31,21:20,Faxe,2554.94,1021.83
2018-04-19,01:12,Gladsaxe,116.43,954.81
2018-11-09,04:23,Halsnæs,1016.23,274.57
2018-04-07,12:06,Silkeborg,2181.58,1010.36
2018-12-02,13:25,Odder,1390.95,1027.24
2018-03-16,08:39,Svendborg,1158.45,794.38
2018-03-18,01:39,Næstved,1647.33,198.04
2018-12-10,01:29,Rødovre,2118.09,327.13
2018-11-26,17:17,Greve,1443.38,549.74
2018-12-27,18:02,Greve,1078.42,463.9
2018-10-18,20:38,Gentofte,2405.64,1050.18
2018-05-27,17:49,Vesthimmerland,1068.87,29.97
2018-09-05,21:23,Roskilde,868.52,580.95
2018-02-16,22:22,Hjørring,1884.03,368.68
2018-12-28,02:52,Læsø,2116.13,16.91
2018-02-13,23:43,Ringkøbing-Skjern,1228.94,22.77
2018-12-14,17:21,Hedensted,110.11,39.44
2018-07-22,20:49,Ringsted,1793.32,295.71
2018-08-21,14:05,Varde,473.48,957.6
2018-03-01,20:42,Bornholm,1262.26,1136.15
2018-12-10,12:21,Fanø,2000.5,445.49
2018-01-30,16:52,Lolland,1543.51,191.84
2018-03-25,20:50,Ishøj,745.34,329.51
2018-10-14,20:45,Tønder,1609.26,2.03
2018-03-23,23:20,Brøndby,821.63,869.05
2018-01-09,16:54,Faaborg-Midtfyn,1127.95,61.75
2018-10-04,13:09,Aarhus,103.29,176.11
2018-03-12,04:17,Tønder,278.13,196.46
2018-11-15,15:35,Greve,594.18,763.83
2018-03-19,08:58,Herning,410.12,362.37
2018-04-09,16:18,Halsnæs,1481.46,1060.16
2018-08-21,05:42,Køge,999.07,1200.04
2018-01-31,20:03,Stevns,1706.66,917.72
2018-08-10,06:21,Odense,1345.81,510.11
2018-01-13,07:00,Fredericia,854.65,208.95
2018-05-26,23:28,Stevns,31.13,1112.21
2018-10-30,06:07,Nordfyn,2149.66,586.86
2018-10-12,01:18,Gladsaxe,1653.6,668.91
2018-12-27,10:12,Køge,1759.6,758.83
2018-05-12,09:11,Gribskov,544.1,428.4
2018-12-13,02:26,Ringkøbing-Skjern,1917.27,207.77
2018-09-16,10:01,Vallensbæk,350.72,1081.76
2018-02-10,11:25,Solrød,922.47,1010.91
2018-02-22,13:16,Lemvig,2118.9,132.19
2018-07-12,06:49,Frederikshavn,2544.95,262.73
2018-03-28,12:47,Hedensted,407.33,591.59
2018-12-08,11:40,Jammerbugt,2244.66,227.45
2018-12-24,03:58,Svendborg,1901.38,726.1
2018-11-30,03:49,Rødovre,628.5,211.14
2018-02-16,17:29,Odense,1947.42,35.32
2018-02-27,03:49,Jammerbugt,1654.7,698.93
2018-06-02,00:22,Herlev,179.29,41.28
2018-09-25,06:56,Holbæk,533.03,764.62
2018-04-29,07:17,Esbjerg,901.66,1180.02
2018-08-19,07:03,Fanø,2154.81,1144.42
2018-12-22,23:04,Odsherred,339.7,911.19
2018-09-28,03:15,Middelfart,1605.03,911.36
2018-07-10,08:34,Skanderborg,2382.7,1123.88
2018-01-02,12:28,Nordfyn,1691.33,39.61
2018-06-10,05:12,Samsø,1422.38,452.19
2018-01-10,21:23,Assens,921.07,40.21
2018-12-29,09:11,Fanø,2483.76,767.18
2018-06-16,22:28,Tønder,768.41,731.77
2018-06-09,10:29,Tønder,2291.73,773.05
2018-10-07,03:46,Hedensted,2502.84,140.93
2018-03-25,03:24,Albertslund,2513.52,815.91
2018-05-06,09:09,Tårnby,1253.01,1082.23
2018-07-15,16:49,Dragør,618.77,291.96
2018-07-06,11:58,Gribskov,468.8,992.65
2018-09-14,00:22,Hvidovre,466.56,352.44
2018-09-30,07:50,Hørsholm,1311.87,1275.18
2018-03-24,01:19,Kalundborg,2329.31,739.94
2018-04-26,06:37,Morsø,596.42,423.86
2018-08-26,09:23,Herning,2343.45,1144.36
2018-10-20,15:47,Morsø,1272.36,469.61
2018-01-27,03:40,Hjørring,1887.73,50.54
2018-11-05,14:11,Esbjerg,610.93,647.8
2018-02-06,05:36,Bornholm,1692.39,309.91
2018-08-02,01:25,Rebild,478.98,713.82
2018-08-25,17:25,Egedal,2001.99,841.28
2018-06-20,20:47,Varde,1976.18,459.16
2018-08-19,00:51,Stevns,93.86,1147.93
2018-12-15,23:28,Vejle,674.36,339.54
2018-05-24,05:38,Bornholm,491.83,1087.7
2018-09-29,16:45,Nyborg,1646.24,584.88
2018-05-01,16:20,Næstved,1506.01,768.11
2018-11-03,22:03,Nordfyn,2132.56,1156.9
2018-07-19,05:08,Svendborg,430.24,942.83
2018-01-09,01:54,Kalundborg,118.16,785.54
2018-06-15,21:22,Vejen,1663.06,713.17
2018-02-04,10:12,Aalborg,2368.87,423.08
2018-10-03,03:06,Morsø,1639.45,224.12
2018-07-06,11:01,Aabenraa,2317.46,967.69
2018-05-29,09:44,Sønderborg,1985.4,153.31
2018-07-30,16:25,Ringsted,2088.68,906.96
2018-12-24,00:52,Næstved,170.9,1170.35
2018-06-03,20:46,Thisted,1347.6,223.63
2018-02-20,13:20,Ballerup,480.55,947.7
2018-07-10,04:59,Ærø,1227.72,1047.32
2018-05-02,16:42,Sønderborg,1489.3,362.55
2018-06-26,14:14,Billund,787.5,913.4
2018-06-01,10:34,Roskilde,579.1,792.3
2018-08-07,05:11,Viborg,2518.51,103.65
2018-12-27,13:26,Horsens,2000.3,174.76
2018-03-19,01:14,Syddjurs,2379.29,837.24
2018-09-14,01:11,Ringkøbing-Skjern,1891.05,140.81
2018-09-30,03:56,Mariagerfjord,2240.62,162.18
2018-03-08,10:21,Helsingør,802.35,387.51
2018-02-22,20:47,Rudersdal,1287.55,1082.77
2018-05-01,09:50,Egedal,1935.8,376.65
2018-01-02,10:08,Roskilde,354.3,1150.02
2018-04-03,00:04,Tårnby,234.78,152.06
2018-09-06,23:01,Faaborg-Midtfyn,1702.52,1071.17
2018-09-09,18:10,Høje-Taastrup,1396.11,76.63
2018-09-04,08:53,Fanø,1989.04,588.36
2018-10-14,16:00,Høje-Taastrup,296.16,1262.68
2018-10-19,21:10,Allerød,2034.16,791.21
2018-06-08,11:20,Herlev,1330.89,1118.42
2018-01-01,09:14,Skanderborg,566.55,603.84
2018-11-06,14:54,Vejen,1325.08,336.08
2018-11-07,11:43,Kolding,496.79,1250.69
2018-08-31,05:10,Gladsaxe,972.41,543.83
2018-04-10,20:10,Gribskov,1570.23,1260.34
2018-07-27,16:27,Frederiksberg,2496.14,1185.09
2018-11-06,14:55,Herning,1540.28,312.08
2018-10-25,01:32,Helsingør,560.81,545.42
2018-07-26,05:20,Svendborg,2503.08,983.23
2018-09-25,22:27,Rebild,1259.69,893.9
2018-06-04,15:36,Hjørring,1603.64,573.21
2018-01-25,16:16,Nyborg,1848.1,105.2
2018-03-25,03:44,Syddjurs,2084.41,588.53
2018-02-02,21:01,Holstebro,566.76,1160.55
2018-03-13,11:04,Frederikssund,1020.94,36.41
2018-03-06,01:12,Haderslev,815.51,711.33
2018-08-22,05:40,Hvidovre,64.66,221.64
2018-12-10,00:51,Egedal,53.35,507.15
2018-10-26,03:48,Silkeborg,892.75,921.02
2018-07-28,08:00,Herning,242.92,715.24
2018-11-15,15:50,Vordingborg,1360.98,1047.6
2018-08-30,12:58,Thisted,1468.16,590.64
2018-07-22,09:25,Morsø,442.22,197.74
2018-09-06,17:20,Ærø,778.75,1077.53
2018-08-23,07:04,Syddjurs,2226.92,498.26
2018-08-15,09:45,Herlev,1736.86,369.58
2018-12-26,05:11,Vallensbæk,1658.47,731.28
2018-06-12,23:03,Vordingborg,1405.18,808.88
2018-02-05,04:36,Fredericia,2496.52,55.3
2018-09-11,02:32,Frederikssund,2129.8,952.93
2018-05-21,23:28,Vesthimmerland,2060.16,1264.18
2018-03-08,14:31,Varde,635.01,136.57
2018-09-02,05:37,Vejen,1335.74,547.9
2018-04-01,20:43,Lejre,1234.5,459.31
2018-12-14,10:04,Favrskov,2473.64,809.08
2018-03-27,17:00,Faxe,2554.44,960.25
2018-05-11,03:27,Jammerbugt,2318.51,246.67
2018-01-10,13:13,Glostrup,922.97,191.36
2018-12-26,13:54,Aalborg,1017.15,803.88
2018-11-29,01:00,Frederikssund,350.88,587.98
2018-09-28,05:44,Silkeborg,2226.73,34.09
2018-01-14,15:15,Ikast-Brande,694.85,505.14
2018-12-12,08:10,Frederiksberg,1539.09,243.7
2018-08-28,10:53,Silkeborg,641.0,194.15
2018-08-26,23:08,Vallensbæk,1336.7,886.83
2018-08-14,23:29,Greve,168.06,111.63
2018-08-20,16:18,Læsø,1485.51,990.7
2018-03-09,21:48,Solrød,1489.44,750.13
2018-10-08,00:22,Viborg,1693.24,660.91
2018-06-12,22:24,Holstebro,1446.78,614.25
2018-10-04,19:42,Ærø,1442.62,851.93
2018-01-19,06:06,Kalundborg,2451.93,623.16
2018-07-12,22:02,Nyborg,151.1,1028.21
2018-10-06,18:08,Odsherred,1873.17,229.15
2018-09-08,11:26,Ringsted,953.11,608.68
2018-06-07,15:26,Vesthimmerland,133.82,792.16
2018-01-19,21:42,Sønderborg,2072.44,962.96
2018-06-07,20:03,Gentofte,2449.18,496.41
2018-10-25,15:34,Ringsted,234.92,669.08
2018-12-10,08:37,Næstved,2497.18,55.71
2018-03-01,18:12,Solrød,1724.26,279.73
2018-02-27,23:56,Greve,510.45,601.93
2018-10-02,01:46,Vesthimmerland,1268.18,101.6
2018-06-29,13:27,Helsingør,968.53,1206.69
2018-12-03,22:36,Vesthimmerland,885.36,469.77
2018-02-28,23:58,Kerteminde,1416.27,295.89
2018-02-21,12:12,Kolding,735.8,708.95
2018-11-30,14:27,Tønder,1900.7,994.64
2018-03-15,13:28,Ringsted,1606.73,998.21
2018-07-26,13:01,Middelfart,2098.1,1182.29
2018-11-23,17:41,Viborg,208.41,750.42
2018-09-04,23:55,Assens,608.9,901.86
2018-06-18,14:37,Kolding,284.88,42.76
2018-07-28,17:17,Rebild,905.69,427.44
2018-04-01,06:58,Silkeborg,323.18,424.78
2018-09-18,23:36,Ishøj,226.37,471.01
2018-08-09,10:21,Helsingør,2555.41,876.12
2018-11-14,20:26,Skanderborg,1741.88,757.11
2018-09-21,06:49,Rudersdal,401.5,973.79
2018-07-21,16:58,Silkeborg,2208.41,828.03
2018-12-08,20:17,Gladsaxe,1500.44,1242.51
2018-12-05,01:30,Billund,1242.15,1210.49
2018-02-28,07:19,Varde,1478.11,283.29
2018-07-31,11:48,Hvidovre,2520.3,111.03
2018-05-23,09:54,Gentofte,1438.12,312.32
2018-06-23,16:55,Odense,1864.1,109.51
2018-10-31,12:10,Samsø,1931.2,603.59
2018-11-25,11:47,Vejen,1132.54,787.71
2018-10-13,01:07,Ikast-Brande,1417.12,349.45
2018-07-14,14:38,Furesø,431.03,466.42
2018-04-25,21:18,Slagelse,1307.57,154.29
2018-01-03,11:48,Brøndby,1290.22,1045.42
2018-12-21,16:50,Fredensborg,1345.8,569.08
2018-07-20,05:12,Kolding,851.39,1261.67
2018-05-12,21:27,Frederikshavn,2129.51,159.78
2018-08-10,13:57,Roskilde,1028.13,1054.89
2018-01-25,03:09,Lejre,909.32,232.82
2018-05-05,16:41,Morsø,1244.33,456.11
2018-10-07,07:56,Skanderborg,2258.93,532.87
2018-08-16,18:36,Albertslund,325.8,792.71
2018-09-30,22:35,Horsens,1164.91,387.84
2018-12-16,21:05,Faxe,2189.11,1039.7
2018-03-16,09:25,Samsø,2050.51,561.48
2018-01-16,08:19,Lemvig,2320.38,749.11
2018-11-14,09:07,Lolland,220.5,1278.83
2018-06-11,02:07,Holbæk,827.3,291.54
2018-10-30,18:38,Samsø,1678.93,265.15
2018-08-13,00:39,Norddjurs,2075.18,172.61
2018-04-07,04:51,Lejre,377.78,264.27
2018-01-22,04:18,Thisted,1428.99,173.48
2018-11-12,00:17,Varde,1501.51,30.15
2018-07-30,10:59,Greve,1212.95,18.48
2018-03-06,17:55,Høje-Taastrup,369.7,179.79
2018-07-03,09:52,Hvidovre,287.61,498.65
2018-03-20,13:36,Herning,943.69,356.67
2018-01-29,08:32,Brønderslev,2241.45,533.22
2018-05-08,07:44,Roskilde,1760.71,778.1
2018-11-04,20:35,Gladsaxe,19.03,992.17
2018-03-10,23:08,Morsø,1774.5,1033.45
2018-08-07,15:54,Favrskov,2450.05,738.16
2018-11-05,13:36,Lyngby-Taarbæk,1351.04,184.15
2018-09-28,04:20,Solrød,2307.88,1088.6
2018-10-19,23:08,Kolding,1806.35,413.3
2018-03-08,15:37,Haderslev,1319.82,395.36
2018-12-03,03:08,Høje-Taastrup,1168.27,418.59
2018-05-06,19:56,Rebild,607.9,183.66
2018-05-16,14:05,Haderslev,540.22,1002.59
2018-03-08,07:15,Odder,1999.38,68.47
2018-06-16,18:32,Esbjerg,1275.61,436.61
2018-11-30,03:15,Copenhagen,1204.99,961.74
2018-10-12,07:09,Vordingborg,592.6,30.2
2018-08-24,00:53,Rødovre,433.9,672.8
2018-05-21,02:13,Assens,259.31,866.91
2018-08-30,09:08,Odder,2123.22,442.87
2018-10-19,00:03,Billund,369.73,524.24
2018-01-25,01:26,Gentofte,2031.8,478.73
2018-08-21,10:03,Tønder,1657.17,1158.62
2018-01-05,07:46,Ishøj,1020.79,441.56
2018-05-08,14:52,Hørsholm,1578.57,1003.53
2018-01-23,19:29,Ishøj,828.52,607.98
2018-11-01,04:15,Hjørring,610.42,89.68
2018-12-31,04:27,Frederikssund,151.57,643.33
2018-11-04,09:22,Herning,295.08,1123.42
2018-01-01,15:00,Randers,1131.87,1089.62
2018-08-02,17:28,Stevns,715.2,922.66
2018-06-07,18:16,Holstebro,909.7,633.32
2018-03-23,12:27,Solrød,1815.68,826.27
2018-01-06,04:03,Furesø,529.29,1108.99
2018-01-01,07:54,Læsø,319.72,875.25
2018-12-06,04:54,Tårnby,1539.15,1172.24
2018-03-16,16:02,Morsø,852.56,443.24
2018-07-29,06:20,Holstebro,1863.44,193.95
2018-12-01,04:16,Brønderslev,756.9,1140.89
2018-02-15,23:21,Gribskov,1486.96,401.41
2018-08-02,17:10,Brønderslev,2252.68,1166.93
2018-06-20,21:50,Herning,851.37,567.72
2018-03-01,10:32,Tønder,2506.06,174.99
2018-04-21,16:14,Middelfart,2217.35,1041.37
2018-09-06,00:10,Skanderborg,499.4,330.38
2018-08-13,03:17,Silkeborg,444.11,150.01
2018-04-08,06:39,Gladsaxe,433.64,475.51
2018-09-06,21:33,Assens,562.29,309.38
2018-08-10,08:04,Aalborg,2290.04,1046.63
2018-02-23,05:48,Fanø,1578.79,805.69
2018-10-02,13:26,Ikast-Brande,1732.0,36.95
2018-09-03,13:23,Bornholm,1568.66,262.4
2018-08-11,06:30,Haderslev,1034.18,353.4
2018-05-23,10:57,Nordfyn,2429.15,851.59
2018-08-16,07:30,Frederiksberg,1003.95,1097.79
2018-11-12,19:31,Ærø,2462.98,11.27
2018-05-13,10:55,Solrød,332.1,924.91
2018-06-25,01:53,Gladsaxe,1216.72,504.36
2018-05-23,04:15,Greve,1048.41,391.68
2018-01-22,04:19,Stevns,2281.08,249.55
2018-12-29,12:29,Thisted,1096.31,1097.68
2018-07-20,00:47,Tårnby,1996.28,175.73
2018-02-11,13:20,Høje-Taastrup,1238.51,1073.23
2018-08-22,01:21,Sønderborg,1444.15,678.81
2018-04-25,05:03,Horsens,20.68,693.29
2018-06-22,13:26,Herlev,681.84,14.72
2018-05-28,05:53,Kerteminde,280.28,1065.52
2018-11-11,07:12,Varde,2538.04,701.42
2018-07-25,17:54,Halsnæs,1431.27,1064.71
2018-07-15,14:22,Sønderborg,1232.13,797.58
2018-10-17,08:45,Jammerbugt,472.47,124.1
2018-08-23,03:19,Nordfyn,646.47,1085.56
2018-11-09,09:29,Copenhagen,197.96,485.07
2018-12-16,07:54,Lyngby-Taarbæk,2367.11,1126.56
2018-01-28,11:47,Middelfart,702.4,962.05
2018-04-16,12:12,Ærø,2052.71,941.67
2018-08-27,16:50,Lejre,248.96,260.53
2018-10-01,07:37,Frederikssund,2383.34,941.58
2018-03-30,19:42,Assens,1113.79,1190.19
2018-08-27,23:50,Sorø,1670.28,692.64
2018-08-20,05:24,Ringsted,638.52,66.88
2018-10-05,15:53,Fanø,425.14,564.18
2018-04-16,18:34,Mariagerfjord,1629.34,956.41
2018-09-30,10:45,Hjørring,1704.12,566.4
2018-08-17,02:41,Vesthimmerland,683.53,163.86
2018-01-07,07:44,Struer,348.65,965.28
2018-07-20,05:18,Glostrup,160.42,855.07
2018-03-14,16:48,Struer,2399.1,424.89
2018-10-05,09:43,Lyngby-Taarbæk,2434.69,670.83
2018-03-11,17:42,Svendborg,527.75,581.4
2018-06-14,11:08,Fanø,416.44,748.89
2018-12-01,02:44,Ærø,2084.02,751.1
2018-03-09,14:13,Thisted,2522.82,165.59
2018-12-31,03:47,Dragør,192.83,427.4
2018-03-23,23:07,Tønder,1837.59,275.52
2018-05-16,15:38,Holstebro,508.63,751.89
2018-04-02,20:45,Roskilde,663.18,470.51
2018-06-18,07:00,Odder,1184.83,442.09
2018-04-12,10:57,Viborg,2335.81,397.6
2018-12-30,13:24,Sønderborg,1384.69,523.07
2018-06-08,11:17,Mariagerfjord,691.6,668.86
2018-12-13,09:32,Furesø,262.89,718.01
2018-11-24,06:24,Ballerup,2295.5,876.8
2018-02-08,01:05,Mariagerfjord,2077.7,475.78
2018-06-19,18:59,Odense,1285.72,95.58
2018-02-15,07:41,Middelfart,1181.31,294.33
2018-05-29,10:43,Køge,2420.05,61.89
2018-07-14,18:19,Rudersdal,924.27,414.72
2018-12-04,02:12,Vejen,2055.58,1148.49
2018-05-20,04:06,Brønderslev,1198.0,420.42
2018-01-07,01:52,Frederikssund,724.43,989.89
2018-11-07,07:56,Assens,1060.73,784.22
2018-05-03,02:41,Fredericia,588.48,970.53
2018-07-21,01:42,Favrskov,2408.54,718.52
2018-04-16,07:29,Dragør,37.3,1006.51
2018-03-14,21:11,Hørsholm,2116.45,1132.22
2018-03-28,13:30,Silkeborg,2398.66,707.89
2018-11-14,20:01,Herlev,1452.14,582.93
2018-02-08,05:27,Hørsholm,544.73,901.78
2018-02-19,05:42,Samsø,1786.76,368.2
2018-07-12,12:20,Køge,724.4,567.95
2018-12-13,01:17,Svendborg,107.38,809.82
2018-04-02,21:41,Randers,751.2,658.33
2018-10-15,16:42,Furesø,1160.14,328.75
2018-08-21,18:31,Haderslev,17.99,78.46
2018-01-25,04:09,Odder,2408.42,79.97
2018-02-18,17:24,Billund,1508.9,304.31
2018-06-03,21:50,Thisted,1442.58,970.59
2018-02-11,04:53,Frederikssund,2327.89,65.12
2018-11-10,03:37,Albertslund,2214.79,1033.08
2018-05-29,05:38,Vallensbæk,597.09,865.99
2018-06-13,05:09,Lejre,2039.41,916.41
2018-01-23,19:33,Solrød,951.15,229.77
2018-03-07,20:57,Holstebro,2299.91,618.0
2018-06-25,14:45,Odense,2435.97,932.66
2018-10-02,22:23,Lyngby-Taarbæk,1212.03,1069.9
2018-10-05,10:06,Sorø,1497.48,229.32
2018-11-29,07:58,Holstebro,2503.99,469.04
2018-06-02,19:24,Mariagerfjord,2142.99,690.7
2018-10-17,06:54,Bornholm,1355.67,1013.94
2018-08-21,04:49,Skanderborg,1271.4,777.32
2018-08-22,19:15,Odense,1545.95,358.73
2018-05-02,19:13,Faaborg-Midtfyn,2425.52,902.72
2018-04-17,03:00,Egedal,559.76,160.04
2018-06-23,14:35,Læsø,416.16,291.67
2018-10-30,02:59,Tønder,496.28,397.87
2018-11-14,03:21,Rudersdal,2139.56,1156.34
2018-09-26,18:06,Roskilde,703.49,300.34
2018-04-03,05:13,Assens,1699.44,511.87
2018-09-03,09:22,Ishøj,21.25,277.47
2018-03-09,05:26,Bornholm,2109.25,859.71
2018-01-24,11:33,Nordfyn,1683.63,185.77
2018-02-11,12:10,Nyborg,295.7,1220.3
2018-05-29,22:29,Morsø,2344.96,451.37
2018-02-13,12:17,Norddjurs,469.57,1257.25
2018-10-17,04:14,Esbjerg,2120.18,703.26
2018-02-04,17:52,Ringkøbing-Skjern,1628.99,874.36
2018-09-15,23:09,Frederiksberg,1256.43,867.68
2018-05-19,21:16,Svendborg,2044.9,696.12
2018-02-07,17:11,Læsø,1269.81,1137.71
2018-02-05,08:38,Thisted,1653.36,314.78
2018-06-20,10:50,Thisted,2282.41,796.46
2018-01-02,20:56,Kerteminde,2456.09,1106.41
2018-08-21,09:08,Holbæk,791.73,779.88
2018-03-15,19:24,Rudersdal,358.16,176.32
2018-02-13,14:46,Thisted,1928.27,643.37
2018-08-16,01:29,Horsens,542.24,634.35
2018-03-04,00:21,Silkeborg,1563.17,1113.8
2018-04-07,00:19,Glostrup,1558.24,336.98
2018-11-05,20:54,Kerteminde,1411.69,153.83
2018-06-01,22:59,Vejen,273.5,1116.3
2018-11-17,17:40,Vejle,2382.94,1086.36
2018-11-17,05:07,Frederikshavn,1651.23,672.69
2018-01-13,06:57,Rudersdal,2116.51,710.47
2018-06-28,16:42,Hedensted,1865.96,812.09
2018-10-19,12:49,Holbæk,1651.95,298.05
2018-12-21,16:53,Jammerbugt,416.04,162.35
2018-10-27,22:53,Lemvig,1915.26,624.82
2018-06-15,10:25,Holstebro,575.8,1221.96
2018-09-09,06:59,Brønderslev,809.09,796.36
2018-10-07,07:17,Kolding,759.06,1080.9
2018-05-06,08:18,Vejle,1179.64,596.64
2018-09-02,22:18,Morsø,973.0,738.47
2018-03-29,10:40,Holbæk,371.56,252.33
2018-03-28,01:32,Odense,405.93,328.5
2018-11-27,05:08,Hillerød,2142.4,708.21
2018-01-19,13:13,Svendborg,726.72,984.06
2018-08-15,14:27,Ærø,436.73,1228.4
2018-06-03,23:00,Kalundborg,308.9,762.43
2018-06-28,20:59,Slagelse,118.74,1165.44
2018-08-02,16:53,Ringkøbing-Skjern,2551.82,886.39
2018-11-12,16:07,Bornholm,2268.9,1173.26
2018-03-17,22:30,Frederiksberg,1153.32,25.19
2018-12-31,15:43,Holbæk,451.43,152.03
2018-01-01,20:57,Fredericia,815.35,519.03
2018-09-04,00:58,Helsingør,1026.25,840.46
2018-04-12,01:24,Assens,2320.73,829.67
2018-05-21,18:01,Allerød,2455.88,681.02
2018-07-17,12:54,Middelfart,1431.91,149.08
2018-11-16,15:05,Skanderborg,1537.43,310.49
2018-08-04,17:48,Roskilde,1018.06,13.25
2018-06-02,01:37,Hvidovre,718.8,810.03
2018-11-06,21:23,Allerød,33.11,654.63
2018-03-15,19:57,Ballerup,2424.86,737.11
2018-09-18,05:17,Brøndby,1074.81,158.26
2018-01-12,16:34,Tårnby,2155.19,557.83
2018-02-13,10:56,Skanderborg,1598.02,41.79
2018-03-17,12:33,Esbjerg,1574.34,16.83
2018-03-08,15:21,Ringkøbing-Skjern,1143.83,689.5
2018-05-15,00:24,Struer,10.63,450.77
2018-10-02,02:53,Rebild,1139.99,371.88
2018-10-11,15:38,Favrskov,1514.23,747.48
2018-03-20,10:28,Struer,330.48,555.16
2018-04-01,08:44,Tønder,946.3,634.04
2018-05-15,16:17,Horsens,74.78,838.3
2018-01-18,13:46,Gribskov,2465.69,760.2
2018-08-25,20:05,Vesthimmerland,953.38,307.8
2018-11-11,01:43,Billund,554.55,491.89
2018-12-04,22:05,Roskilde,1344.57,733.93
2018-09-30,08:35,Allerød,1180.85,1271.36
2018-06-19,10:22,Varde,132.28,741.64
2018-06-30,17:28,Sorø,1604.09,997.42
2018-12-03,11:57,Ballerup,1642.66,890.08
2018-09-27,12:17,Randers,2514.66,513.38
2018-11-11,18:48,Slagelse,2075.43,5.31
2018-07-09,06:53,Frederikshavn,625.74,371.4
2018-12-09,01:22,Næstved,1849.12,1022.88
2018-08-28,22:33,Læsø,1638.38,1270.93
2018-01-14,12:17,Holbæk,203.93,85.01
2018-12-04,05:18,Norddjurs,2274.52,913.39
2018-08-27,05:53,Esbjerg,2191.03,30.4
2018-12-08,11:50,Helsingør,634.28,1171.52
2018-06-29,05:40,Allerød,1292.45,1120.74
2018-02-12,03:27,Samsø,1320.26,1150.31
2018-10-22,18:02,Haderslev,921.47,708.82
2018-07-15,10:02,Ærø,1870.76,488.82
2018-09-23,16:41,Rudersdal,1937.18,961.2
2018-01-09,08:05,Frederiksberg,2107.65,613.08
2018-10-23,07:51,Vesthimmerland,71.33,336.46
2018-11-11,09:59,Kalundborg,1893.71,1043.03
2018-12-15,05:21,Rødovre,514.02,200.44
2018-04-17,23:06,Nordfyn,210.78,763.4
2018-06-19,04:56,Silkeborg,1861.09,17.0
2018-06-15,08:23,Hjørring,2175.89,1118.25
2018-04-28,00:40,Thisted,1180.44,549.48
2018-11-17,08:06,Tårnby,1357.39,172.58
2018-01-20,05:01,Aalborg,598.25,849.27
2018-05-30,01:51,Gladsaxe,57.62,95.04
2018-07-17,11:18,Lolland,959.97,840.69
2018-03-30,15:57,Jammerbugt,1677.72,1170.47
2018-06-17,00:04,Halsnæs,2005.87,1257.55
2018-04-30,19:36,Odense,452.4,702.12
2018-01-26,13:05,Copenhagen,15.14,771.14
2018-07-15,04:47,Hedensted,2446.84,918.03
2018-09-04,20:00,Herlev,600.64,320.2
2018-07-10,21:15,Norddjurs,460.23,412.27
2018-10-26,15:05,Aalborg,1205.74,1217.26
2018-09-24,11:11,Brøndby,1454.14,680.59
2018-03-26,05:47,Gentofte,1834.65,1224.04
2018-10-26,21:17,Solrød,2367.36,613.28
2018-10-15,09:59,Samsø,1363.34,419.71
2018-07-26,02:23,Ballerup,1800.4,280.0
2018-11-15,18:53,Ringkøbing-Skjern,1033.02,451.14
